,Unnamed: 0,image_id,label,source,0,fold_0,fold_1,fold_2,fold_3,fold_4,fold_5,fold_6
23583,1251.0,1218759874.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23584,1267.0,1221389553.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23585,1279.0,1223678256.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23586,1281.0,1224284456.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23587,1282.0,1224722414.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23588,1283.0,1224742642.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23589,1293.0,1226905166.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23590,1296.0,1227531167.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23591,1304.0,1228781460.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23592,1311.0,1230760429.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23593,1312.0,1230922273.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23594,1317.0,1231695981.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23595,1336.0,1234218765.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23596,1346.0,1235142158.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23597,1347.0,12351712.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23598,1355.0,1236952675.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23599,1364.0,1238420364.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23600,1371.0,1239270828.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23601,1373.0,1239790463.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23602,1390.0,1242632379.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23603,1411.0,1248926880.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23604,1413.0,1249688756.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23605,1424.0,1250532785.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23606,1431.0,1251480782.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23607,1435.0,1252142336.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23608,1462.0,1257722336.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23609,1476.0,1260076177.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23610,1495.0,1264302367.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23611,1510.0,1267456239.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23612,1511.0,1267671444.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23613,1512.0,1267796913.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23614,1519.0,1268934820.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23615,1524.0,1269550303.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23616,1528.0,1269866934.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23617,1530.0,1270179035.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23618,1540.0,1271661082.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23619,1544.0,1272381477.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23620,1569.0,1276561660.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23621,1572.0,1276900213.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23622,1575.0,1277057359.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23623,1576.0,1277210685.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23624,1578.0,127742871.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23625,1581.0,1277679675.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23626,1603.0,1280298978.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23627,1621.0,1284779898.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23628,1644.0,1288115291.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23629,1660.0,1290330052.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23630,1662.0,1290729293.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23631,1664.0,1290835464.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23632,1668.0,1291425796.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23633,1671.0,1292034909.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23634,1674.0,1292410663.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23635,1677.0,129262656.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23636,1679.0,1293001652.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23637,1682.0,1293629264.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23638,1702.0,1297980012.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23639,1708.0,1299050149.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23640,1714.0,1300599354.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23641,1715.0,1300823152.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23642,1717.0,1300977508.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23643,1727.0,1302328544.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23644,1728.0,1302565676.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23645,1733.0,1303312284.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23646,1740.0,1304633262.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23647,1748.0,1305777482.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23648,1757.0,1307553157.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23649,1762.0,1308234304.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23650,1766.0,1309174561.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23651,1769.0,1309857132.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23652,1770.0,1310462986.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23653,1779.0,1312658140.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23654,1784.0,1313344197.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23655,1802.0,1315698965.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23656,1807.0,1316234196.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23657,1810.0,1316805765.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23658,1814.0,1317487445.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23659,1819.0,1319252065.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23660,1824.0,1320276326.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23661,1828.0,1321561951.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23662,1844.0,1326064660.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23663,1845.0,1326139580.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23664,1847.0,132695140.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23665,1851.0,1328015019.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23666,1852.0,1328164078.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23667,1854.0,1329083657.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23668,1855.0,1329201937.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23669,1869.0,1331226893.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23670,1871.0,1331260806.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23671,1879.0,133263895.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23672,1882.0,133303828.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23673,1886.0,133326379.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23674,1891.0,1334282465.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23675,1892.0,133431114.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23676,1932.0,1340186286.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23677,1936.0,1340999953.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23678,1939.0,1341694459.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23679,1942.0,1342351547.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23680,1950.0,1344226593.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23681,1951.0,1344397550.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23682,1954.0,1344533607.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23683,1968.0,1346754206.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23684,1969.0,1346909762.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23685,1973.0,1347999958.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23686,1975.0,1348163694.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23687,1977.0,1348307468.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23688,1994.0,1351445240.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23689,2009.0,135270912.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23690,2026.0,1354666610.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23691,2055.0,1358792990.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23692,2062.0,1359809318.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23693,2071.0,1361129876.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23694,2072.0,1361142044.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23695,2073.0,1361163747.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23696,2082.0,1362873947.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23697,2085.0,1363807985.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23698,2087.0,1364063429.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23699,2092.0,1364435251.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23700,2093.0,1364472347.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23701,2100.0,1365612235.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23702,2126.0,1369203337.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23703,2144.0,1371946692.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23704,2145.0,1372417670.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23705,2148.0,1373499412.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23706,2163.0,1376091294.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23707,2164.0,1376107939.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23708,2173.0,1377344118.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23709,2183.0,1378549599.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23710,2208.0,1381973639.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23711,2221.0,1383484107.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23712,2228.0,1385746259.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23713,2229.0,1385808202.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23714,2234.0,1386736977.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23715,2235.0,1386911368.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23716,2241.0,1388871610.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23717,2246.0,1389754395.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23718,2261.0,1391719532.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23719,2272.0,1394172142.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23720,2280.0,1395866975.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23721,2286.0,1396226721.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23722,2296.0,1397843043.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23723,2312.0,1401539761.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23724,2340.0,1406419715.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23725,2354.0,1410225488.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23726,2358.0,1410738568.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23727,2363.0,1411057259.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23728,2368.0,1412272619.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23729,2391.0,1417356734.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23730,2421.0,1422781530.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23731,2442.0,1425912705.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23732,2445.0,1426179564.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23733,2459.0,1428302810.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23734,2460.0,1428569100.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23735,2472.0,143092286.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23736,2475.0,1431172246.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23737,2478.0,143205841.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23738,2491.0,1433652364.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23739,2496.0,1434200283.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23740,2510.0,1436413250.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23741,2513.0,1436699751.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23742,2514.0,1436718296.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23743,2518.0,1437341132.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23744,2521.0,1438039429.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23745,2535.0,1442268656.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23746,2536.0,1442310291.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23747,2540.0,1442862093.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23748,2555.0,1445110215.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23749,2558.0,1445197304.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23750,2560.0,1445324291.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23751,2561.0,1445369057.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23752,2572.0,144778428.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23753,2586.0,1450903179.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23754,2630.0,1457571171.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23755,2632.0,1458153387.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23756,2640.0,1459278356.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23757,2644.0,1460087437.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23758,2652.0,1461642951.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23759,2676.0,1465908426.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23760,2677.0,1466028041.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23761,2693.0,1468646624.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23762,2698.0,1469167700.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23763,2699.0,1469175825.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23764,2701.0,1469713619.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23765,2712.0,147082706.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23766,2718.0,1472319237.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23767,2722.0,1473359901.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23768,2723.0,1473438422.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23769,2724.0,1473523576.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23770,2739.0,1476365292.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23771,2746.0,1478666869.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23772,2747.0,1478675911.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23773,2751.0,1479257856.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23774,2753.0,147932460.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23775,2764.0,1481071460.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23776,2778.0,1483502855.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23777,2781.0,1483767138.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23778,2790.0,1485229040.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23779,2795.0,1485753217.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23780,2797.0,1486018952.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23781,2813.0,1488901749.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23782,2817.0,1489381001.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23783,2825.0,1490838967.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23784,2834.0,1492079032.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23785,2836.0,149232931.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23786,2844.0,1492704954.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23787,2846.0,1493133127.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23788,2848.0,149358004.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23789,2854.0,1494523424.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23790,2870.0,1496786758.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23791,2876.0,1497799028.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23792,2877.0,149781263.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23793,2892.0,149981640.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23794,2914.0,1503832819.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23795,2919.0,1504701291.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23796,2930.0,1506710218.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23797,2939.0,1509149905.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23798,2948.0,1510478103.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23799,2951.0,1510845223.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23800,2976.0,1515921207.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23801,2990.0,1518295866.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23802,2996.0,1519283117.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23803,3005.0,1520664922.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23804,3006.0,1520672258.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23805,3023.0,1524278014.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23806,3024.0,1524451384.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23807,3025.0,1524470833.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23808,3036.0,152599670.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23809,3037.0,1526090875.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23810,3052.0,1528254413.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23811,3055.0,1528657939.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23812,3071.0,1532462284.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23813,3072.0,1532615848.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23814,3074.0,1532725356.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23815,3077.0,1533215166.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23816,3080.0,1533978148.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23817,3104.0,15383908.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23818,3112.0,1539758625.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23819,3118.0,1540564326.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23820,3129.0,1542437080.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23821,3133.0,1543608329.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23822,3139.0,1544883510.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23823,3146.0,1545947455.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23824,3153.0,1546993885.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23825,3165.0,1549044290.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23826,3168.0,1549275495.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23827,3173.0,1550490538.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23828,3176.0,1551047052.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23829,3180.0,1551832583.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23830,3185.0,1552927795.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23831,3190.0,1553566454.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23832,3198.0,1554533887.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23833,3242.0,1562043567.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23834,3246.0,1562573948.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23835,3263.0,1567877420.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23836,3266.0,1568245644.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23837,3277.0,1570036364.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23838,3296.0,1574353431.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23839,3326.0,1580326648.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23840,3327.0,1580406201.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23841,3340.0,1583452886.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23842,3342.0,1584105518.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23843,3348.0,1586262485.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23844,3355.0,1587173996.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23845,3376.0,159031113.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23846,3381.0,1591211160.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23847,3400.0,1595096662.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23848,3413.0,1597577379.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23849,3424.0,1599665158.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23850,3433.0,1601560938.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23851,3439.0,1602542703.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23852,3457.0,1607087968.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23853,3460.0,1608599582.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23854,3474.0,1611662564.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23855,3485.0,1613820742.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23856,3516.0,1620397384.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23857,3525.0,1621362988.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23858,3539.0,1623430367.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23859,3540.0,1623680984.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23860,3553.0,1628755791.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23861,3557.0,1629406213.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23862,3574.0,1632014154.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23863,3580.0,1633620342.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23864,3581.0,1633652647.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23865,3609.0,1637819435.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23866,3610.0,1638051159.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23867,3612.0,1638861203.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23868,3614.0,1639780135.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23869,3624.0,1641316249.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23870,3629.0,1642673136.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23871,3639.0,1644495428.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23872,3644.0,1645164318.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23873,3657.0,1648724139.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23874,3661.0,1649231975.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23875,3663.0,1649500149.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23876,3666.0,1649961148.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23877,3668.0,1650247048.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23878,3681.0,1652379583.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23879,3707.0,1655630395.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23880,3721.0,165826808.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23881,3738.0,166356403.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23882,3752.0,1667294993.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23883,3760.0,1668160531.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23884,3761.0,1668333063.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23885,3766.0,1668873896.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23886,3771.0,1670109351.jpg,4.0,2020,Healthy,train,train,train,test,train,train,train
23887,3779.0,1672251151.jpg,4.0,2020,Healthy,train,train,train,train,test,train,train
23888,3801.0,1676410549.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23889,3809.0,1677901945.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23890,3814.0,1679578972.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23891,3816.0,1679984529.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23892,3822.0,1681274509.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23893,3834.0,1683319632.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23894,3835.0,1683413272.jpg,4.0,2020,Healthy,train,train,train,train,train,train,test
23895,3836.0,1683556923.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23896,3843.0,1685392765.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23897,3844.0,1685677129.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23898,3847.0,1685873117.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23899,3850.0,168657905.jpg,4.0,2020,Healthy,test,train,train,train,train,train,train
23900,3854.0,1687247558.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23901,3856.0,1687852669.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23902,3859.0,1688398046.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23903,3861.0,1688485614.jpg,4.0,2020,Healthy,train,test,train,train,train,train,train
23904,3862.0,1688625660.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
23905,3865.0,1689108113.jpg,4.0,2020,Healthy,train,train,train,train,train,test,train
23906,3887.0,1691647530.jpg,4.0,2020,Healthy,train,train,test,train,train,train,train
